id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,ai_probability_rater_wrong,ai_margin,rating-confidence,case-difficulty,rater-expertise,rater-accuracy,rater-confidence,probability_source,ai_decision_threshold
263-7,263,7,4,1,0,0.2115582823753357,0.7884417176246643,1,0,0.2115582823753357,0.2884417176246643,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
263-8,263,8,4,1,0,0.2115582823753357,0.7884417176246643,1,0,0.2115582823753357,0.2884417176246643,2,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
263-9,263,9,4,1,0,0.2115582823753357,0.7884417176246643,1,0,0.2115582823753357,0.2884417176246643,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
263-10,263,10,4,1,0,0.2115582823753357,0.7884417176246643,1,0,0.2115582823753357,0.2884417176246643,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
263-11,263,11,4,1,0,0.2115582823753357,0.7884417176246643,1,0,0.2115582823753357,0.2884417176246643,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
263-12,263,12,4,1,0,0.2115582823753357,0.7884417176246643,1,0,0.2115582823753357,0.2884417176246643,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
264-0,264,0,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,2,4,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
264-1,264,1,4,1,0,0.23642325401306152,0.7635767459869385,1,0,0.23642325401306152,0.2635767459869385,4,4,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
264-2,264,2,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,1,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
264-3,264,3,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
264-4,264,4,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,4,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
264-5,264,5,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
264-6,264,6,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,3,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
264-7,264,7,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
264-8,264,8,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,2,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
264-9,264,9,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
264-10,264,10,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,2,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
264-11,264,11,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,2,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
264-12,264,12,4,0,1,0.7635767459869385,0.7635767459869385,1,1,0.7635767459869385,0.2635767459869385,1,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
265-0,265,0,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,4,4,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
265-1,265,1,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,5,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
265-2,265,2,3,0,1,0.8781446218490601,0.8781446218490601,1,1,0.8781446218490601,0.37814462184906006,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
265-3,265,3,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
265-4,265,4,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,4,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
265-5,265,5,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
265-6,265,6,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,5,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
265-7,265,7,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
265-8,265,8,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
265-9,265,9,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
265-10,265,10,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,4,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
265-11,265,11,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
265-12,265,12,3,1,0,0.12185537815093994,0.8781446218490601,1,0,0.12185537815093994,0.37814462184906006,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
266-0,266,0,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,3,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
266-1,266,1,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,4,4,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
266-2,266,2,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
266-3,266,3,5,0,1,0.9983172416687012,0.9983172416687012,1,1,0.9983172416687012,0.49831724166870117,3,4,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
266-4,266,4,5,0,1,0.9983172416687012,0.9983172416687012,1,1,0.9983172416687012,0.49831724166870117,5,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
266-5,266,5,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
266-6,266,6,5,0,1,0.9983172416687012,0.9983172416687012,1,1,0.9983172416687012,0.49831724166870117,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
266-7,266,7,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,2,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
266-8,266,8,5,0,1,0.9983172416687012,0.9983172416687012,1,1,0.9983172416687012,0.49831724166870117,3,4,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
266-9,266,9,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
266-10,266,10,5,0,1,0.9983172416687012,0.9983172416687012,1,1,0.9983172416687012,0.49831724166870117,3,4,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
266-11,266,11,5,0,1,0.9983172416687012,0.9983172416687012,1,1,0.9983172416687012,0.49831724166870117,4,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
266-12,266,12,5,1,0,0.0016827583312988281,0.9983172416687012,1,0,0.0016827583312988281,0.49831724166870117,3,4,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
267-0,267,0,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
267-1,267,1,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
267-2,267,2,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
267-3,267,3,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,4,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
267-4,267,4,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,5,1,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
267-5,267,5,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,5,1,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
267-6,267,6,5,1,1,0.4651143550872803,0.5348856449127197,1,0,0.4651143550872803,0.03488564491271973,2,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
267-7,267,7,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
267-8,267,8,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
267-9,267,9,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
267-10,267,10,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
267-11,267,11,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
267-12,267,12,5,0,0,0.5348856449127197,0.5348856449127197,1,1,0.5348856449127197,0.03488564491271973,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
268-0,268,0,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
268-1,268,1,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,5,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
268-2,268,2,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,5,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
268-3,268,3,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,4,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
268-4,268,4,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,5,1,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
268-5,268,5,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,5,1,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
268-6,268,6,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,3,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
268-7,268,7,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
268-8,268,8,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
268-9,268,9,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,5,1,4,0.819672131147541,4.285714285714286,nested_oof,0.5
268-10,268,10,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
268-11,268,11,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
268-12,268,12,3,0,0,0.0908440053462982,0.0908440053462982,0,0,0.0908440053462982,0.4091559946537018,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
269-0,269,0,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,5,1,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
269-1,269,1,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
269-2,269,2,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
269-3,269,3,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
269-4,269,4,3,1,1,0.8296179026365281,0.1703820973634719,0,1,0.8296179026365281,0.3296179026365281,4,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
269-5,269,5,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,4,2,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
269-6,269,6,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
269-7,269,7,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
269-8,269,8,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
269-9,269,9,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,5,2,4,0.819672131147541,4.285714285714286,nested_oof,0.5
269-10,269,10,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,4,1,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
269-11,269,11,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
269-12,269,12,3,0,0,0.1703820973634719,0.1703820973634719,0,0,0.1703820973634719,0.3296179026365281,4,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
270-0,270,0,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
270-1,270,1,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
270-2,270,2,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,3,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
270-3,270,3,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
270-4,270,4,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,3,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
270-5,270,5,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,3,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
270-6,270,6,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,2,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
270-7,270,7,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,2,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
270-8,270,8,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
270-9,270,9,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
270-10,270,10,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,2,4,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
270-11,270,11,1,0,1,0.9660478830337524,0.9660478830337524,1,1,0.9660478830337524,0.46604788303375244,4,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
270-12,270,12,1,1,0,0.03395211696624756,0.9660478830337524,1,0,0.03395211696624756,0.46604788303375244,3,4,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
271-0,271,0,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
271-1,271,1,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
271-2,271,2,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
271-3,271,3,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
271-4,271,4,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
271-5,271,5,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
271-6,271,6,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
271-7,271,7,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
271-8,271,8,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
271-9,271,9,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
271-10,271,10,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
271-11,271,11,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
271-12,271,12,4,0,0,0.6466919183731079,0.6466919183731079,1,1,0.6466919183731079,0.1466919183731079,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
272-0,272,0,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
272-1,272,1,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
272-2,272,2,2,0,1,0.6506524085998535,0.6506524085998535,1,1,0.6506524085998535,0.15065240859985352,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
272-3,272,3,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
272-4,272,4,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
272-5,272,5,2,0,1,0.6506524085998535,0.6506524085998535,1,1,0.6506524085998535,0.15065240859985352,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
272-6,272,6,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,2,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
272-7,272,7,2,0,1,0.6506524085998535,0.6506524085998535,1,1,0.6506524085998535,0.15065240859985352,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
272-8,272,8,2,0,1,0.6506524085998535,0.6506524085998535,1,1,0.6506524085998535,0.15065240859985352,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
272-9,272,9,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
272-10,272,10,2,0,1,0.6506524085998535,0.6506524085998535,1,1,0.6506524085998535,0.15065240859985352,4,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
272-11,272,11,2,0,1,0.6506524085998535,0.6506524085998535,1,1,0.6506524085998535,0.15065240859985352,4,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
272-12,272,12,2,1,0,0.3493475914001465,0.6506524085998535,1,0,0.3493475914001465,0.15065240859985352,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
273-0,273,0,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
273-1,273,1,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
273-2,273,2,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
273-3,273,3,1,1,1,0.17056876420974731,0.8294312357902527,1,0,0.17056876420974731,0.3294312357902527,4,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
273-4,273,4,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,5,1,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
273-5,273,5,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
273-6,273,6,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,5,2,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
273-7,273,7,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
273-8,273,8,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
273-9,273,9,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,5,1,4,0.819672131147541,4.285714285714286,nested_oof,0.5
273-10,273,10,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
273-11,273,11,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
273-12,273,12,1,0,0,0.8294312357902527,0.8294312357902527,1,1,0.8294312357902527,0.3294312357902527,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
274-0,274,0,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,4,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
274-1,274,1,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,4,2,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
274-2,274,2,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
274-3,274,3,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
274-4,274,4,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
274-5,274,5,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
274-6,274,6,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
274-7,274,7,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,3,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
274-8,274,8,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
274-9,274,9,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
274-10,274,10,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
274-11,274,11,1,0,0,0.7006824016571045,0.7006824016571045,1,1,0.7006824016571045,0.2006824016571045,5,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
274-12,274,12,1,1,1,0.2993175983428955,0.7006824016571045,1,0,0.2993175983428955,0.2006824016571045,2,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
275-0,275,0,5,1,1,0.9601325243711472,0.0398674756288528,0,1,0.9601325243711472,0.4601325243711472,4,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
275-1,275,1,5,0,0,0.0398674756288528,0.0398674756288528,0,0,0.0398674756288528,0.4601325243711472,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
275-2,275,2,5,0,0,0.0398674756288528,0.0398674756288528,0,0,0.0398674756288528,0.4601325243711472,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
275-3,275,3,5,1,1,0.9601325243711472,0.0398674756288528,0,1,0.9601325243711472,0.4601325243711472,3,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
275-4,275,4,5,1,1,0.9601325243711472,0.0398674756288528,0,1,0.9601325243711472,0.4601325243711472,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
275-5,275,5,5,0,0,0.0398674756288528,0.0398674756288528,0,0,0.0398674756288528,0.4601325243711472,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
275-6,275,6,5,1,1,0.9601325243711472,0.0398674756288528,0,1,0.9601325243711472,0.4601325243711472,4,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
275-7,275,7,5,0,0,0.0398674756288528,0.0398674756288528,0,0,0.0398674756288528,0.4601325243711472,2,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
275-8,275,8,5,0,0,0.0398674756288528,0.0398674756288528,0,0,0.0398674756288528,0.4601325243711472,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
